
Iteratia 4276 : 	x0 = 13.992961821783728		delta = 1.6482948645522193e-06
Iteratia 4277 : 	x0 = 13.992960173487775		delta = 1.6482959533103666e-06
Iteratia 4278 : 	x0 = 13.992958525190733		delta = 1.6482970420699126e-06
Iteratia 4279 : 	x0 = 13.992956876892602		delta = 1.6482981308309319e-06
Iteratia 4280 : 	x0 = 13.992955228593383		delta = 1.6482992195937182e-06
Iteratia 4281 : 	x0 = 13.992953580293074		delta = 1.6483003083581255e-06
Iteratia 4282 : 	x0 = 13.992951931991676		delta = 1.6483013971238579e-06
Iteratia 4283 : 	x0 = 13.99295028368919		delta = 1.6483024858915786e-06
Iteratia 4284 : 	x0 = 13.992948635385615		delta = 1.648303574660699e-06
Iteratia 4285 : 	x0 = 13.99294698708095		delta = 1.6483046634312184e-06
Iteratia 4286 : 	x0 = 13.992945338775199		delta = 1.6483057522037263e-06
Iteratia 4287 : 	x0 = 13.992943690468358		delta = 1.6483068409776355e-06
Iteratia 4288 : 	x0 = 13.99294204216043		delta = 1.6483079297530913e-06
Iteratia 4289 : 	x0 = 13.992940393851411		delta = 1.6483090185297978e-06
Iteratia 4290 : 	x0 = 13.992938745541304		delta = 1.6483101073085678e-06
Iteratia 4291 : 	x0 = 13.992937097230108		delta = 1.6483111960887361e-06
Iteratia 4292 : 	x0 = 13.992935448917823		delta = 1.648312284870305e-06
Iteratia 4293 : 	x0 = 13.99293380060445		delta = 1.6483133736538612e-06
Iteratia 4294 : 	x0 = 13.992932152289987		delta = 1.6483144624388915e-06
Iteratia 4295 : 	x0 = 13.992930503974435		delta = 1.6483155512251722e-06
Iteratia 4296 : 	x0 = 13.992928855657794		delta = 1.6483166400135902e-06
Iteratia 4297 : 	x0 = 13.992927207340065		delta = 1.6483177288028908e-06
Iteratia 4298 : 	x0 = 13.992925559021247		delta = 1.6483188175945497e-06
Iteratia 4299 : 	x0 = 13.99292391070134		delta = 1.6483199063870902e-06
Iteratia 4300 : 	x0 = 13.992922262380345		delta = 1.6483209951817682e-06
Iteratia 4301 : 	x0 = 13.992920614058262		delta = 1.6483220839777728e-06
Iteratia 4302 : 	x0 = 13.99291896573509		delta = 1.6483231727751774e-06
Iteratia 4303 : 	x0 = 13.992917317410829		delta = 1.648324261574497e-06
Iteratia 4304 : 	x0 = 13.992915669085479		delta = 1.6483253503752892e-06
Iteratia 4305 : 	x0 = 13.99291402075904		delta = 1.648326439177407e-06
Iteratia 4306 : 	x0 = 13.992912372431512		delta = 1.6483275279811447e-06
Iteratia 4307 : 	x0 = 13.992910724102895		delta = 1.6483286167867242e-06
Iteratia 4308 : 	x0 = 13.99290907577319		delta = 1.6483297055937765e-06
Iteratia 4309 : 	x0 = 13.992907427442395		delta = 1.6483307944027447e-06
Iteratia 4310 : 	x0 = 13.992905779110512		delta = 1.6483318832125217e-06
Iteratia 4311 : 	x0 = 13.99290413077754		delta = 1.648332972024951e-06
Iteratia 4312 : 	x0 = 13.992902482443478		delta = 1.648334060838263e-06
Iteratia 4313 : 	x0 = 13.992900834108328		delta = 1.6483351496529018e-06
Iteratia 4314 : 	x0 = 13.992899185772089		delta = 1.6483362384694552e-06
Iteratia 4315 : 	x0 = 13.99289753743476		delta = 1.6483373272880716e-06
Iteratia 4316 : 	x0 = 13.992895889096344		delta = 1.6483384161074965e-06
Iteratia 4317 : 	x0 = 13.992894240756838		delta = 1.648339504928838e-06
Iteratia 4318 : 	x0 = 13.992892592416245		delta = 1.6483405937517988e-06
Iteratia 4319 : 	x0 = 13.992890944074563		delta = 1.6483416825760878e-06
Iteratia 4320 : 	x0 = 13.992889295731793		delta = 1.6483427714022174e-06
Iteratia 4321 : 	x0 = 13.992887647387933		delta = 1.648343860229895e-06
Iteratia 4322 : 	x0 = 13.992885999042985		delta = 1.6483449490590448e-06
Iteratia 4323 : 	x0 = 13.992884350696947		delta = 1.648346037890036e-06
Iteratia 4324 : 	x0 = 13.99288270234982		delta = 1.6483471267224266e-06
Iteratia 4325 : 	x0 = 13.992881054001606		delta = 1.6483482155563641e-06
Iteratia 4326 : 	x0 = 13.992879405652301		delta = 1.648349304392143e-06
Iteratia 4327 : 	x0 = 13.992877757301908		delta = 1.6483503932289525e-06
Iteratia 4328 : 	x0 = 13.992876108950426		delta = 1.6483514820680468e-06
Iteratia 4329 : 	x0 = 13.992874460597855		delta = 1.6483525709081708e-06
Iteratia 4330 : 	x0 = 13.992872812244196		delta = 1.6483536597502104e-06
Iteratia 4331 : 	x0 = 13.992871163889447		delta = 1.648354748593649e-06
Iteratia 4332 : 	x0 = 13.99286951553361		delta = 1.6483558374385614e-06
Iteratia 4333 : 	x0 = 13.992867867176683		delta = 1.6483569262855356e-06
Iteratia 4334 : 	x0 = 13.992866218818667		delta = 1.648358015133615e-06
Iteratia 4335 : 	x0 = 13.992864570459563		delta = 1.6483591039833883e-06
Iteratia 4336 : 	x0 = 13.99286292209937		delta = 1.6483601928345608e-06
Iteratia 4337 : 	x0 = 13.992861273738088		delta = 1.6483612816876485e-06
Iteratia 4338 : 	x0 = 13.992859625375717		delta = 1.6483623705422102e-06
Iteratia 4339 : 	x0 = 13.992857977012257		delta = 1.648363459398465e-06
Iteratia 4340 : 	x0 = 13.992856328647708		delta = 1.6483645482559726e-06
Iteratia 4341 : 	x0 = 13.99285468028207		delta = 1.6483656371153948e-06
Iteratia 4342 : 	x0 = 13.992853031915343		delta = 1.648366725976512e-06
Iteratia 4343 : 	x0 = 13.992851383547528		delta = 1.6483678148386595e-06
Iteratia 4344 : 	x0 = 13.992849735178623		delta = 1.648368903702796e-06
Iteratia 4345 : 	x0 = 13.99284808680863		delta = 1.6483699925682578e-06
Iteratia 4346 : 	x0 = 13.992846438437548		delta = 1.6483710814357832e-06
Iteratia 4347 : 	x0 = 13.992844790065378		delta = 1.6483721703041912e-06
Iteratia 4348 : 	x0 = 13.99284314169212		delta = 1.648373259175034e-06
Iteratia 4349 : 	x0 = 13.992841493317773		delta = 1.6483743480467586e-06
Iteratia 4350 : 	x0 = 13.992839844942337		delta = 1.648375436920547e-06
Iteratia 4351 : 	x0 = 13.992838196565812		delta = 1.6483765257955867e-06
Iteratia 4352 : 	x0 = 13.992836548188198		delta = 1.6483776146721739e-06
Iteratia 4353 : 	x0 = 13.992834899809495		delta = 1.6483787035507496e-06
Iteratia 4354 : 	x0 = 13.992833251429703		delta = 1.6483797924301355e-06
Iteratia 4355 : 	x0 = 13.992831603048822		delta = 1.6483808813120261e-06
Iteratia 4356 : 	x0 = 13.992829954666853		delta = 1.6483819701948002e-06
Iteratia 4357 : 	x0 = 13.992828306283794		delta = 1.6483830590794166e-06
Iteratia 4358 : 	x0 = 13.992826657899647		delta = 1.6483841479657264e-06
Iteratia 4359 : 	x0 = 13.99282500951441		delta = 1.6483852368532152e-06
Iteratia 4360 : 	x0 = 13.992823361128085		delta = 1.6483863257427662e-06
Iteratia 4361 : 	x0 = 13.992821712740671		delta = 1.6483874146337916e-06
Iteratia 4362 : 	x0 = 13.992820064352168		delta = 1.648388503526215e-06
Iteratia 4363 : 	x0 = 13.992818415962576		delta = 1.6483895924204815e-06
Iteratia 4364 : 	x0 = 13.992816767571895		delta = 1.648390681316294e-06
Iteratia 4365 : 	x0 = 13.992815119180126		delta = 1.6483917702134326e-06
Iteratia 4366 : 	x0 = 13.992813470787267		delta = 1.6483928591121177e-06
Iteratia 4367 : 	x0 = 13.99281182239332		delta = 1.648393948012645e-06
Iteratia 4368 : 	x0 = 13.992810173998283		delta = 1.6483950369147189e-06
Iteratia 4369 : 	x0 = 13.992808525602157		delta = 1.6483961258185614e-06
Iteratia 4370 : 	x0 = 13.992806877204943		delta = 1.6483972147234341e-06
Iteratia 4371 : 	x0 = 13.99280522880664		delta = 1.6483983036301496e-06
Iteratia 4372 : 	x0 = 13.992803580407248		delta = 1.648399392538927e-06
Iteratia 4373 : 	x0 = 13.992801932006767		delta = 1.6484004814485883e-06
Iteratia 4374 : 	x0 = 13.992800283605197		delta = 1.6484015703601647e-06
Iteratia 4375 : 	x0 = 13.992798635202538		delta = 1.6484026592731416e-06
Iteratia 4376 : 	x0 = 13.99279698679879		delta = 1.6484037481882544e-06
Iteratia 4377 : 	x0 = 13.992795338393954		delta = 1.64840483710403e-06
Iteratia 4378 : 	x0 = 13.992793689988028		delta = 1.6484059260223842e-06
Iteratia 4379 : 	x0 = 13.992792041581014		delta = 1.648407014941696e-06
Iteratia 4380 : 	x0 = 13.99279039317291		delta = 1.6484081038629233e-06
Iteratia 4381 : 	x0 = 13.992788744763718		delta = 1.6484091927854025e-06
Iteratia 4382 : 	x0 = 13.992787096353437		delta = 1.6484102817095763e-06
Iteratia 4383 : 	x0 = 13.992785447942067		delta = 1.648411370635076e-06
Iteratia 4384 : 	x0 = 13.992783799529608		delta = 1.648412459562491e-06
Iteratia 4385 : 	x0 = 13.99278215111606		delta = 1.6484135484913058e-06
Iteratia 4386 : 	x0 = 13.992780502701423		delta = 1.6484146374220359e-06
Iteratia 4387 : 	x0 = 13.992778854285698		delta = 1.6484157263543129e-06
Iteratia 4388 : 	x0 = 13.992777205868883		delta = 1.6484168152879167e-06
Iteratia 4389 : 	x0 = 13.99277555745098		delta = 1.64841790422314e-06
Iteratia 4390 : 	x0 = 13.992773909031987		delta = 1.648418993160133e-06
Iteratia 4391 : 	x0 = 13.992772260611906		delta = 1.6484200820985976e-06
Iteratia 4392 : 	x0 = 13.992770612190736		delta = 1.6484211710383151e-06
Iteratia 4393 : 	x0 = 13.992768963768476		delta = 1.648422259979801e-06
Iteratia 4394 : 	x0 = 13.992767315345128		delta = 1.6484233489229817e-06
Iteratia 4395 : 	x0 = 13.99276566692069		delta = 1.648424437868225e-06
Iteratia 4396 : 	x0 = 13.992764018495162		delta = 1.6484255268143502e-06
Iteratia 4397 : 	x0 = 13.992762370068546		delta = 1.6484266157623907e-06
Iteratia 4398 : 	x0 = 13.99276072164084		delta = 1.648427704711831e-06
Iteratia 4399 : 	x0 = 13.992759073212046		delta = 1.648428793662818e-06
Iteratia 4400 : 	x0 = 13.992757424782162		delta = 1.6484298826156478e-06
Iteratia 4401 : 	x0 = 13.99275577635119		delta = 1.6484309715698763e-06
Iteratia 4402 : 	x0 = 13.99275412791913		delta = 1.6484320605256528e-06
Iteratia 4403 : 	x0 = 13.99275247948598		delta = 1.6484331494832707e-06
Iteratia 4404 : 	x0 = 13.99275083105174		delta = 1.648434238441993e-06
Iteratia 4405 : 	x0 = 13.992749182616413		delta = 1.6484353274029271e-06
Iteratia 4406 : 	x0 = 13.992747534179996		delta = 1.6484364163648179e-06
Iteratia 4407 : 	x0 = 13.99274588574249		delta = 1.6484375053286972e-06
Iteratia 4408 : 	x0 = 13.992744237303896		delta = 1.6484385942940515e-06
Iteratia 4409 : 	x0 = 13.992742588864212		delta = 1.648439683260878e-06
Iteratia 4410 : 	x0 = 13.99274094042344		delta = 1.6484407722295473e-06
Iteratia 4411 : 	x0 = 13.992739291981579		delta = 1.6484418611996157e-06
Iteratia 4412 : 	x0 = 13.992737643538629		delta = 1.648442950171158e-06
Iteratia 4413 : 	x0 = 13.99273599509459		delta = 1.648444039144689e-06
Iteratia 4414 : 	x0 = 13.992734346649462		delta = 1.6484451281190306e-06
Iteratia 4415 : 	x0 = 13.992732698203245		delta = 1.6484462170958039e-06
Iteratia 4416 : 	x0 = 13.992731049755939		delta = 1.648447306073682e-06
Iteratia 4417 : 	x0 = 13.992729401307544		delta = 1.6484483950534023e-06
Iteratia 4418 : 	x0 = 13.99272775285806		delta = 1.6484494840345961e-06
Iteratia 4419 : 	x0 = 13.992726104407488		delta = 1.6484505730171883e-06
Iteratia 4420 : 	x0 = 13.992724455955827		delta = 1.6484516620015505e-06
Iteratia 4421 : 	x0 = 13.992722807503077		delta = 1.6484527509876801e-06
Iteratia 4422 : 	x0 = 13.992721159049237		delta = 1.6484538399749884e-06
Iteratia 4423 : 	x0 = 13.99271951059431		delta = 1.6484549289643607e-06
Iteratia 4424 : 	x0 = 13.99271786213829		delta = 1.6484560179544676e-06
Iteratia 4425 : 	x0 = 13.992716213681183		delta = 1.648457106947154e-06
Iteratia 4426 : 	x0 = 13.992714565222986		delta = 1.64845819594087e-06
Iteratia 4427 : 	x0 = 13.9927129167637		delta = 1.6484592849364287e-06
Iteratia 4428 : 	x0 = 13.992711268303326		delta = 1.6484603739333872e-06
Iteratia 4429 : 	x0 = 13.992709619841863		delta = 1.6484614629318188e-06
Iteratia 4430 : 	x0 = 13.99270797137931		delta = 1.6484625519321671e-06
Iteratia 4431 : 	x0 = 13.99270632291567		delta = 1.6484636409338407e-06
Iteratia 4432 : 	x0 = 13.99270467445094		delta = 1.648464729937061e-06
Iteratia 4433 : 	x0 = 13.99270302598512		delta = 1.648465818941903e-06
Iteratia 4434 : 	x0 = 13.992701377518213		delta = 1.6484669079482924e-06
Iteratia 4435 : 	x0 = 13.992699729050216		delta = 1.6484679969563764e-06
Iteratia 4436 : 	x0 = 13.99269808058113		delta = 1.6484690859663028e-06
Iteratia 4437 : 	x0 = 13.992696432110955		delta = 1.648470174977776e-06
Iteratia 4438 : 	x0 = 13.992694783639692		delta = 1.6484712639905752e-06
Iteratia 4439 : 	x0 = 13.99269313516734		delta = 1.6484723530047745e-06
Iteratia 4440 : 	x0 = 13.992691486693898		delta = 1.648473442021037e-06
Iteratia 4441 : 	x0 = 13.992689838219368		delta = 1.6484745310380354e-06
Iteratia 4442 : 	x0 = 13.992688189743747		delta = 1.6484756200576135e-06
Iteratia 4443 : 	x0 = 13.992686541267037		delta = 1.6484767090780739e-06
Iteratia 4444 : 	x0 = 13.992684892789239		delta = 1.64847779810045e-06
Iteratia 4445 : 	x0 = 13.992683244310351		delta = 1.648478887124373e-06
Iteratia 4446 : 	x0 = 13.992681595830375		delta = 1.6484799761501387e-06
Iteratia 4447 : 	x0 = 13.992679947349309		delta = 1.6484810651768611e-06
Iteratia 4448 : 	x0 = 13.992678298867155		delta = 1.6484821542055006e-06
Iteratia 4449 : 	x0 = 13.992676650383912		delta = 1.648483243236129e-06
Iteratia 4450 : 	x0 = 13.99267500189958		delta = 1.6484843322674937e-06
Iteratia 4451 : 	x0 = 13.992673353414158		delta = 1.6484854213009956e-06
Iteratia 4452 : 	x0 = 13.992671704927648		delta = 1.6484865103358976e-06
Iteratia 4453 : 	x0 = 13.99267005644005		delta = 1.6484875993727891e-06
Iteratia 4454 : 	x0 = 13.992668407951362		delta = 1.6484886884110067e-06
Iteratia 4455 : 	x0 = 13.992666759461585		delta = 1.648489777450698e-06
Iteratia 4456 : 	x0 = 13.992665110970718		delta = 1.6484908664917156e-06
Iteratia 4457 : 	x0 = 13.992663462478761		delta = 1.6484919555347947e-06
Iteratia 4458 : 	x0 = 13.992661813985716		delta = 1.6484930445792733e-06
Iteratia 4459 : 	x0 = 13.992660165491582		delta = 1.6484941336252263e-06
Iteratia 4460 : 	x0 = 13.992658516996359		delta = 1.648495222673095e-06
Iteratia 4461 : 	x0 = 13.992656868500047		delta = 1.648496311722364e-06
Iteratia 4462 : 	x0 = 13.992655220002646		delta = 1.6484974007731055e-06
Iteratia 4463 : 	x0 = 13.992653571504157		delta = 1.6484984898256167e-06
Iteratia 4464 : 	x0 = 13.992651923004578		delta = 1.6484995788792322e-06
Iteratia 4465 : 	x0 = 13.99265027450391		delta = 1.64850066793528e-06
Iteratia 4466 : 	x0 = 13.992648626002154		delta = 1.6485017569922853e-06
Iteratia 4467 : 	x0 = 13.992646977499309		delta = 1.6485028460509852e-06
Iteratia 4468 : 	x0 = 13.992645328995374		delta = 1.648503935111454e-06
Iteratia 4469 : 	x0 = 13.99264368049035		delta = 1.6485050241731754e-06
Iteratia 4470 : 	x0 = 13.992642031984236		delta = 1.6485061132368114e-06
Iteratia 4471 : 	x0 = 13.992640383477033		delta = 1.6485072023019205e-06
Iteratia 4472 : 	x0 = 13.992638734968741		delta = 1.648508291368503e-06
Iteratia 4473 : 	x0 = 13.99263708645936		delta = 1.6485093804364857e-06
Iteratia 4474 : 	x0 = 13.992635437948891		delta = 1.6485104695063113e-06
Iteratia 4475 : 	x0 = 13.992633789437333		delta = 1.6485115585776834e-06
Iteratia 4476 : 	x0 = 13.992632140924686		delta = 1.648512647650973e-06
Iteratia 4477 : 	x0 = 13.99263049241095		delta = 1.6485137367252184e-06
Iteratia 4478 : 	x0 = 13.992628843896124		delta = 1.648514825801381e-06
Iteratia 4479 : 	x0 = 13.99262719538021		delta = 1.64851591487946e-06
Iteratia 4480 : 	x0 = 13.992625546863206		delta = 1.6485170039584958e-06
Iteratia 4481 : 	x0 = 13.992623898345112		delta = 1.6485180930394464e-06
Iteratia 4482 : 	x0 = 13.99262224982593		delta = 1.6485191821217962e-06
Iteratia 4483 : 	x0 = 13.992620601305658		delta = 1.6485202712060633e-06
Iteratia 4484 : 	x0 = 13.992618952784298		delta = 1.6485213602918032e-06
Iteratia 4485 : 	x0 = 13.992617304261849		delta = 1.6485224493790913e-06
Iteratia 4486 : 	x0 = 13.99261565573831		delta = 1.6485235384676312e-06
Iteratia 4487 : 	x0 = 13.992614007213684		delta = 1.6485246275581615e-06
Iteratia 4488 : 	x0 = 13.992612358687968		delta = 1.6485257166501658e-06
Iteratia 4489 : 	x0 = 13.992610710161161		delta = 1.6485268057435695e-06
Iteratia 4490 : 	x0 = 13.992609061633265		delta = 1.6485278948388876e-06
Iteratia 4491 : 	x0 = 13.992607413104281		delta = 1.6485289839356798e-06
Iteratia 4492 : 	x0 = 13.992605764574208		delta = 1.6485300730339458e-06
Iteratia 4493 : 	x0 = 13.992604116043045		delta = 1.6485311621335376e-06
Iteratia 4494 : 	x0 = 13.992602467510794		delta = 1.6485322512351935e-06
Iteratia 4495 : 	x0 = 13.992600818977454		delta = 1.648533340338249e-06
Iteratia 4496 : 	x0 = 13.992599170443025		delta = 1.648534429443075e-06
Iteratia 4497 : 	x0 = 13.992597521907507		delta = 1.6485355185490773e-06
Iteratia 4498 : 	x0 = 13.9925958733709		delta = 1.648536607656702e-06
Iteratia 4499 : 	x0 = 13.992594224833203		delta = 1.6485376967665383e-06
Iteratia 4500 : 	x0 = 13.992592576294417		delta = 1.6485387858771824e-06
Iteratia 4501 : 	x0 = 13.992590927754541		delta = 1.6485398749898905e-06
Iteratia 4502 : 	x0 = 13.992589279213577		delta = 1.6485409641039243e-06
Iteratia 4503 : 	x0 = 13.992587630671524		delta = 1.648542053219949e-06
Iteratia 4504 : 	x0 = 13.992585982128382		delta = 1.6485431423373736e-06
Iteratia 4505 : 	x0 = 13.992584333584151		delta = 1.6485442314561982e-06
Iteratia 4506 : 	x0 = 13.992582685038832		delta = 1.6485453205762747e-06
Iteratia 4507 : 	x0 = 13.992581036492421		delta = 1.6485464096986369e-06
Iteratia 4508 : 	x0 = 13.992579387944922		delta = 1.6485474988223238e-06
Iteratia 4509 : 	x0 = 13.992577739396333		delta = 1.648548587947336e-06
Iteratia 4510 : 	x0 = 13.992576090846656		delta = 1.6485496770744132e-06
Iteratia 4511 : 	x0 = 13.99257444229589		delta = 1.6485507662022997e-06
Iteratia 4512 : 	x0 = 13.992572793744035		delta = 1.6485518553326933e-06
Iteratia 4513 : 	x0 = 13.992571145191091		delta = 1.6485529444639703e-06
Iteratia 4514 : 	x0 = 13.992569496637058		delta = 1.6485540335972372e-06
Iteratia 4515 : 	x0 = 13.992567848081935		delta = 1.6485551227319784e-06
Iteratia 4516 : 	x0 = 13.992566199525722		delta = 1.6485562118681174e-06
Iteratia 4517 : 	x0 = 13.992564550968421		delta = 1.6485573010061001e-06
Iteratia 4518 : 	x0 = 13.99256290241003		delta = 1.6485583901457026e-06
Iteratia 4519 : 	x0 = 13.992561253850551		delta = 1.6485594792866333e-06
Iteratia 4520 : 	x0 = 13.992559605289983		delta = 1.6485605684294053e-06
Iteratia 4521 : 	x0 = 13.992557956728326		delta = 1.6485616575736513e-06
Iteratia 4522 : 	x0 = 13.99255630816558		delta = 1.6485627467193715e-06
Iteratia 4523 : 	x0 = 13.992554659601744		delta = 1.648563835866492e-06
Iteratia 4524 : 	x0 = 13.992553011036819		delta = 1.6485649250156743e-06
Iteratia 4525 : 	x0 = 13.992551362470804		delta = 1.648566014166257e-06
Iteratia 4526 : 	x0 = 13.992549713903701		delta = 1.6485671033186087e-06
Iteratia 4527 : 	x0 = 13.992548065335509		delta = 1.6485681924719913e-06
Iteratia 4528 : 	x0 = 13.992546416766228		delta = 1.6485692816272904e-06
Iteratia 4529 : 	x0 = 13.992544768195858		delta = 1.648570370784506e-06
Iteratia 4530 : 	x0 = 13.992543119624397		delta = 1.6485714599427529e-06
Iteratia 4531 : 	x0 = 13.992541471051847		delta = 1.6485725491028415e-06
Iteratia 4532 : 	x0 = 13.992539822478209		delta = 1.6485736382644768e-06
Iteratia 4533 : 	x0 = 13.992538173903482		delta = 1.648574727427882e-06
Iteratia 4534 : 	x0 = 13.992536525327665		delta = 1.6485758165923176e-06
Iteratia 4535 : 	x0 = 13.99253487675076		delta = 1.6485769057587443e-06
Iteratia 4536 : 	x0 = 13.992533228172766		delta = 1.6485779949269397e-06
Iteratia 4537 : 	x0 = 13.992531579593681		delta = 1.6485790840962394e-06
Iteratia 4538 : 	x0 = 13.992529931013507		delta = 1.6485801732673807e-06
Iteratia 4539 : 	x0 = 13.992528282432245		delta = 1.648581262440439e-06
Iteratia 4540 : 	x0 = 13.992526633849893		delta = 1.6485823516144544e-06
Iteratia 4541 : 	x0 = 13.992524985266453		delta = 1.6485834407903868e-06
Iteratia 4542 : 	x0 = 13.992523336681923		delta = 1.6485845299678667e-06
Iteratia 4543 : 	x0 = 13.992521688096303		delta = 1.6485856191471157e-06
Iteratia 4544 : 	x0 = 13.992520039509595		delta = 1.64858670832791e-06
Iteratia 4545 : 	x0 = 13.992518390921797		delta = 1.6485877975101056e-06
Iteratia 4546 : 	x0 = 13.99251674233291		delta = 1.6485888866937745e-06
Iteratia 4547 : 	x0 = 13.992515093742934		delta = 1.6485899758792127e-06
Iteratia 4548 : 	x0 = 13.99251344515187		delta = 1.6485910650661984e-06
Iteratia 4549 : 	x0 = 13.992511796559716		delta = 1.648592154254658e-06
Iteratia 4550 : 	x0 = 13.992510147966472		delta = 1.6485932434445182e-06
Iteratia 4551 : 	x0 = 13.99250849937214		delta = 1.648594332636367e-06
Iteratia 4552 : 	x0 = 13.992506850776717		delta = 1.6485954218295421e-06
Iteratia 4553 : 	x0 = 13.992505202180206		delta = 1.6485965110247816e-06
Iteratia 4554 : 	x0 = 13.992503553582607		delta = 1.6485976002213475e-06
Iteratia 4555 : 	x0 = 13.992501904983918		delta = 1.6485986894193133e-06
Iteratia 4556 : 	x0 = 13.992500256384139		delta = 1.648599778618753e-06
Iteratia 4557 : 	x0 = 13.99249860778327		delta = 1.6486008678201082e-06
Iteratia 4558 : 	x0 = 13.992496959181313		delta = 1.6486019570229366e-06
Iteratia 4559 : 	x0 = 13.992495310578267		delta = 1.6486030462272401e-06
Iteratia 4560 : 	x0 = 13.992493661974132		delta = 1.6486041354334596e-06
Iteratia 4561 : 	x0 = 13.992492013368908		delta = 1.6486052246406367e-06
Iteratia 4562 : 	x0 = 13.992490364762594		delta = 1.6486063138501002e-06
Iteratia 4563 : 	x0 = 13.99248871615519		delta = 1.648607403060592e-06
Iteratia 4564 : 	x0 = 13.992487067546698		delta = 1.6486084922730013e-06
Iteratia 4565 : 	x0 = 13.992485418937116		delta = 1.6486095814869585e-06
Iteratia 4566 : 	x0 = 13.992483770326446		delta = 1.648610670702242e-06
Iteratia 4567 : 	x0 = 13.992482121714687		delta = 1.6486117599195159e-06
Iteratia 4568 : 	x0 = 13.992480473101837		delta = 1.648612849138116e-06
Iteratia 4569 : 	x0 = 13.992478824487899		delta = 1.6486139383582633e-06
Iteratia 4570 : 	x0 = 13.992477175872871		delta = 1.6486150275802527e-06
Iteratia 4571 : 	x0 = 13.992475527256754		delta = 1.6486161168031998e-06
Iteratia 4572 : 	x0 = 13.992473878639549		delta = 1.6486172060285803e-06
Iteratia 4573 : 	x0 = 13.992472230021253		delta = 1.6486182952549181e-06
Iteratia 4574 : 	x0 = 13.992470581401868		delta = 1.6486193844832452e-06
Iteratia 4575 : 	x0 = 13.992468932781394		delta = 1.6486204737128244e-06
Iteratia 4576 : 	x0 = 13.992467284159831		delta = 1.648621562944026e-06
Iteratia 4577 : 	x0 = 13.99246563553718		delta = 1.6486226521770703e-06
Iteratia 4578 : 	x0 = 13.992463986913439		delta = 1.6486237414115145e-06
Iteratia 4579 : 	x0 = 13.992462338288608		delta = 1.6486248306475076e-06
Iteratia 4580 : 	x0 = 13.992460689662687		delta = 1.6486259198848986e-06
Iteratia 4581 : 	x0 = 13.992459041035678		delta = 1.6486270091242068e-06
Iteratia 4582 : 	x0 = 13.99245739240758		delta = 1.6486280983650621e-06
Iteratia 4583 : 	x0 = 13.992455743778393		delta = 1.648629187607613e-06
Iteratia 4584 : 	x0 = 13.992454095148116		delta = 1.6486302768516388e-06
Iteratia 4585 : 	x0 = 13.992452446516749		delta = 1.648631366097284e-06
Iteratia 4586 : 	x0 = 13.992450797884294		delta = 1.648632455344256e-06
Iteratia 4587 : 	x0 = 13.99244914925075		delta = 1.6486335445931449e-06
Iteratia 4588 : 	x0 = 13.992447500616116		delta = 1.6486346338435073e-06
Iteratia 4589 : 	x0 = 13.992445851980392		delta = 1.6486357230951973e-06
Iteratia 4590 : 	x0 = 13.99244420334358		delta = 1.6486368123483591e-06
Iteratia 4591 : 	x0 = 13.992442554705677		delta = 1.6486379016036593e-06
Iteratia 4592 : 	x0 = 13.992440906066687		delta = 1.6486389908600645e-06
Iteratia 4593 : 	x0 = 13.992439257426607		delta = 1.6486400801186084e-06
Iteratia 4594 : 	x0 = 13.992437608785437		delta = 1.648641169378626e-06
Iteratia 4595 : 	x0 = 13.992435960143178		delta = 1.6486422586400428e-06
Iteratia 4596 : 	x0 = 13.99243431149983		delta = 1.6486433479027857e-06
Iteratia 4597 : 	x0 = 13.992432662855393		delta = 1.6486444371674456e-06
Iteratia 4598 : 	x0 = 13.992431014209867		delta = 1.648645526433211e-06
Iteratia 4599 : 	x0 = 13.99242936556325		delta = 1.6486466157013354e-06
Iteratia 4600 : 	x0 = 13.992427716915545		delta = 1.6486477049703425e-06
Iteratia 4601 : 	x0 = 13.99242606826675		delta = 1.648648794241414e-06
Iteratia 4602 : 	x0 = 13.992424419616867		delta = 1.6486498835137382e-06
Iteratia 4603 : 	x0 = 13.992422770965895		delta = 1.6486509727881271e-06
Iteratia 4604 : 	x0 = 13.992421122313832		delta = 1.6486520620634004e-06
Iteratia 4605 : 	x0 = 13.99241947366068		delta = 1.6486531513406616e-06
Iteratia 4606 : 	x0 = 13.99241782500644		delta = 1.6486542406196931e-06
Iteratia 4607 : 	x0 = 13.99241617635111		delta = 1.6486553298997555e-06
Iteratia 4608 : 	x0 = 13.992414527694692		delta = 1.6486564191818092e-06
Iteratia 4609 : 	x0 = 13.992412879037182		delta = 1.6486575084653373e-06
Iteratia 4610 : 	x0 = 13.992411230378584		delta = 1.648658597750632e-06
Iteratia 4611 : 	x0 = 13.992409581718897		delta = 1.648659687037476e-06
Iteratia 4612 : 	x0 = 13.992407933058121		delta = 1.64866077632572e-06
Iteratia 4613 : 	x0 = 13.992406284396257		delta = 1.648661865615364e-06
Iteratia 4614 : 	x0 = 13.992404635733301		delta = 1.6486629549069996e-06
Iteratia 4615 : 	x0 = 13.992402987069257		delta = 1.6486640442000334e-06
Iteratia 4616 : 	x0 = 13.992401338404123		delta = 1.648665133494689e-06
Iteratia 4617 : 	x0 = 13.992399689737901		delta = 1.6486662227909662e-06
Iteratia 4618 : 	x0 = 13.992398041070588		delta = 1.6486673120887917e-06
